foreign1,foreign2,definitions,level
腰掛け,こしかけ,seat; bench,JLPT N-2
恨み,うらみ,resentment; grudge; malice; bitterness / matter for regret; regret,JLPT N-2
恨む,うらむ,to bear a grudge against; to resent; to blame; to curse; to feel bitter towards,JLPT N-2
差し引き,さしひき,deduction; subtraction; balance / ebb and flow; rise and fall,JLPT N-2
座布団,ざぶとん,zabuton (flat floor cushion used when sitting or kneeling; usu. rectangular),JLPT N-2
座敷,ざしき,tatami room; tatami mat room; formal Japanese room / dinner party in a tatami room (esp. when a geisha or maiko attends),JLPT N-2
催促,さいそく,pressing; urging; demanding; demand,JLPT N-2
災難,さいなん,calamity; misfortune; disaster,JLPT N-2
裁縫,さいほう,sewing; needlework,JLPT N-2
材木,ざいもく,lumber; timber,JLPT N-2
作製,さくせい,manufacture,JLPT N-2
削る,けずる,"to shave (wood, leather, etc.); to sharpen (e.g. pencil); to plane; to whittle; to pare; to scrape off; to erode / to cut down (budget, expenses, salary, etc.); to curtail; to reduce / to delete; to erase; to remove; to cross out; to strike out",JLPT N-2
削除,さくじょ,deletion; elimination; erasure; striking out,JLPT N-2
索引,さくいん,index (in a book),JLPT N-2
刷る,する,to print / to color or pattern fabric using a wooden mold,JLPT N-2
雑音,ざつおん,noise (usu. unpleasant) / interference (e.g. radio); static; noise / gossip; irresponsible criticism,JLPT N-2
三日月,みかづき,new moon; crescent moon,JLPT N-2
惨め,みじめ,miserable; wretched; unhappy; sad; pitiable,JLPT N-2
散らかる,ちらかる,to be in disorder; to lie scattered around,JLPT N-2
散らす,ちらす,"to scatter; to cause a shower of / to disperse; to distribute; to spread / to resolve (a symptom, condition, etc.); to relieve; to get rid of; to cure / to distract; to divert / to do ... wildly (i.e. disorderly or frequently); to do ... all over the place",JLPT N-2
散る,ちる,"to fall (e.g. blossoms, leaves) / to scatter; to be dispersed / to disappear; to dissolve; to break up / to spread; to run; to blur / to die a noble death",JLPT N-2
算数,さんすう,arithmetic,JLPT N-2
酸っぱい,すっぱい,sour; acid,JLPT N-2
刺さる,ささる,to stick into (of something with a sharp point); to prick; to pierce; to get stuck (in); to lodge (in),JLPT N-2
刺す,さす,to pierce; to stab; to prick; to stick; to thrust / to sting; to bite / to sew; to stitch; to embroider / to pole (a boat) / to catch (with a limed pole) / to put (a runner) out; to pick off,JLPT N-2
四角,しかく,quadrilateral; square,JLPT N-2
四角い,しかくい,square; rectangular,JLPT N-2
四捨五入,ししゃごにゅう,rounding (fractions); rounding half up,JLPT N-2
始終,しじゅう,continuously; from beginning to end; from first to last,JLPT N-2
思い込む,おもいこむ,to be under impression that; to be convinced that; to imagine that; to set one's heart on; to be bent on,JLPT N-2
脂,あぶら,fat; tallow; lard; grease,JLPT N-2
至急,しきゅう,urgent; pressing; immediate; prompt; express / urgently; promptly; at once; right away; without delay; as soon as possible,JLPT N-2
歯車,はぐるま,gear; cogwheel,JLPT N-2
持参,じさん,bringing; taking; carrying,JLPT N-2
時間割,じかんわり,timetable (esp. a weekly school timetable); schedule,JLPT N-2
次ぐ,つぐ,to rank next to; to come after,JLPT N-2
治める,おさめる,to govern; to manage / to subdue,JLPT N-2
磁石,じしゃく,magnet / compass,JLPT N-2
自習,じしゅう,self-study; teaching oneself,JLPT N-2
自然科学,しぜんかがく,natural science,JLPT N-2
失恋,しつれん,disappointed love; broken heart; unrequited love; being lovelorn,JLPT N-2
湿る,しめる,to become damp; to become moist; to become wet / to lack energy; to be in a slump; to be in low spirits; to feel depressed,JLPT N-2
湿気,しっけ,moisture; humidity; dampness,JLPT N-2
湿度,しつど,level of humidity,JLPT N-2
実る,みのる,to bear fruit; to ripen,JLPT N-2
実物,じつぶつ,real thing; original; actual,JLPT N-2
縞,しま,stripe; bar; streak,JLPT N-2
写る,うつる,to be photographed; to be projected,JLPT N-2
写生,しゃせい,sketching; drawing from nature; portrayal; description,JLPT N-2
斜め,ななめ,slanting; tilted; sloping; diagonal; oblique / distorted (feeling); slanted (e.g. view of the world); bad (mood); amiss; awry,JLPT N-2
煮る,にる,to boil; to simmer; to stew; to seethe,JLPT N-2
社会科学,しゃかいかがく,social science,JLPT N-2
車掌,しゃしょう,(train) conductor,JLPT N-2
車輪,しゃりん,(car) wheel,JLPT N-2
蛇口,じゃぐち,faucet; tap,JLPT N-2
取り出す,とりだす,to take out; to produce; to pick out / to fetch; to retrieve,JLPT N-2
取り消す,とりけす,"to cancel; to withdraw; to retract; to take back (words, etc.); to revoke",JLPT N-2
手首,てくび,wrist,JLPT N-2
手洗い,てあらい,"washing one's hands; water (or basin, etc.) for washing one's hands / restroom; lavatory; toilet / hand-washing (laundry, etc.)",JLPT N-2
受け持つ,うけもつ,to take (be in) charge of,JLPT N-2
受話器,じゅわき,(telephone) receiver,JLPT N-2
修繕,しゅうぜん,repair; mending,JLPT N-2
終点,しゅうてん,terminus; last stop (e.g. train),JLPT N-2
醜い,みにくい,ugly; unattractive / unsightly; unseemly,JLPT N-2
重なる,かさなる,to be piled up; to lie on top of one another / to come one after another; to happen over and over; to pile up (e.g. stress); to accumulate / to overlap (each other); to occur at the same time; to happen simultaneously,JLPT N-2
重役,じゅうやく,(company) director; executive; top management / important post; role with heavy responsibilities,JLPT N-2
縮む,ちぢむ,to shrink; to contract; to diminish (in size),JLPT N-2
熟語,じゅくご,kanji compound / idiom; idiomatic phrase,JLPT N-2
出迎え,でむかえ,meeting; reception,JLPT N-2
出来上がり,できあがり,completion; finish / workmanship; result; outcome,JLPT N-2
出来上がる,できあがる,to be completed; to be finished; to be ready (e.g. to serve or eat) / to be very drunk,JLPT N-2
純情,じゅんじょう,pure heart; naivete; innocence,JLPT N-2
めぐる,巡る,to go around / to return / to surround / to concern (usu. of disputes),JLPT N-2
順序,じゅんじょ,order; sequence; procedure,JLPT N-2
初級,しょきゅう,elementary level; beginner level,JLPT N-2
助かる,たすかる,to be saved; to be rescued; to survive / to escape harm; to be spared damage / to be helped; to be saved trouble,JLPT N-2
ついで,序で,opportunity; occasion,JLPT N-2
小指,こゆび,little finger; pinky / little toe,JLPT N-2
床の間,とこのま,tokonoma (alcove where art or flowers are displayed),JLPT N-2
承る,うけたまわる,"to hear; to be told; to know / to receive (order); to undertake; to comply; to take (a reservation, etc.)",JLPT N-2
消毒,しょうどく,disinfection; sterilization; sterilisation,JLPT N-2
焦げる,こげる,to burn; to scorch; to char; to singe,JLPT N-2
照らす,てらす,to shine on; to illuminate / to compare (with); to refer to,JLPT N-2
照る,てる,"to shine / to look slightly upward (of a noh mask; indicating joy, etc.)",JLPT N-2
省略,しょうりゃく,omission; abbreviation; abridgment; abridgement,JLPT N-2
賞品,しょうひん,prize; trophy,JLPT N-2
障子,しょうじ,shoji (paper sliding door),JLPT N-2
乗車,じょうしゃ,"boarding (a train, bus, etc.); getting into (e.g. a taxi)",JLPT N-2
蒸し暑い,むしあつい,humid; sultry,JLPT N-2
蒸す,むす,"to steam (food, towel, etc.) / to be hot and humid; to be sultry",JLPT N-2
蒸発,じょうはつ,evaporation / disappearance (of people intentionally concealing their whereabouts); unexplained disappearance,JLPT N-2
信ずる,しんずる,to believe; to believe in; to place trust in; to confide in; to have faith in,JLPT N-2
寝巻き,ねまき,sleep-wear; nightclothes; pyjamas; pajamas; nightgown; nightdress,JLPT N-2
心当たり,こころあたり,having in mind; happening to know of; idea,JLPT N-2
心得る,こころえる,to know; to understand; to be aware of; to regard as; to take for / to consent; to agree,JLPT N-2
深まる,ふかまる,to deepen; to heighten; to intensify,JLPT N-2
親指,おやゆび,thumb,JLPT N-2
診る,みる,to examine (medically),JLPT N-2
針金,はりがね,wire,JLPT N-2
人造,じんぞう,artificial; man-made; imitation; synthetic,JLPT N-2
人通り,ひとどおり,pedestrian traffic,JLPT N-2
人文科学,じんぶんかがく,humanities; social sciences; liberal arts,JLPT N-2
甚だしい,はなはだしい,extreme; excessive; terrible; intense; severe; serious; tremendous; heavy (damage),JLPT N-2
図形,ずけい,figure; shape; graphic,JLPT N-2
図表,ずひょう,chart; diagram; graph; figure,JLPT N-2
吹雪,ふぶき,snow storm; blizzard,JLPT N-2
垂直,すいちょく,vertical / perpendicular,JLPT N-2
水蒸気,すいじょうき,water vapour; water vapor; steam,JLPT N-2
水滴,すいてき,drop of water / vessel for replenishing inkstone water,JLPT N-2
水筒,すいとう,canteen; flask; water bottle; thermos,JLPT N-2
水平,すいへい,horizontal; level; even,JLPT N-2
水平線,すいへいせん,horizon (related to sea or lakes),JLPT N-2
炊事,すいじ,cooking; kitchen work,JLPT N-2
酔っ払い,よっぱらい,drunkard,JLPT N-2
随筆,ずいひつ,essays; miscellaneous writings; literary jottings,JLPT N-2
澄む,すむ,"to become clear (water, air, etc.); to become transparent / to resonate clearly (e.g. voice) / to become serene; to become tranquil; to be free of worries / to pronounce as an unvoiced sound",JLPT N-2
寸法,すんぽう,measurement; size; extent; dimension / plan; intention; arrangement; schedule,JLPT N-2
正方形,せいほうけい,square,JLPT N-2
正門,せいもん,main gate; main entrance,JLPT N-2
清い,きよい,clear; pure; noble,JLPT N-2
生意気,なまいき,impertinent; saucy; cheeky; conceit; audacious; brazen; feisty,JLPT N-2
生長,せいちょう,growth (of a plant),JLPT N-2
生年月日,せいねんがっぴ,birth date; date of birth; DOB,JLPT N-2
盛る,もる,"to serve (in a bowl, on a plate, etc.); to dish out; to dish up; to fill (a bowl) with / to pile up; to heap up; to fill up; to stack up / to administer (medicine, poison); to dose out; to prescribe / to put into (e.g. information in a report, meaning in a statement) / to mark out (e.g. scale); to graduate (e.g. thermometer) / to exaggerate; to apply heavy makeup",JLPT N-2
西暦,せいれき,Common Era; CE; Christian Era; anno domini; AD / Western (Gregorian) calendar,JLPT N-2
誓う,ちかう,to swear; to vow; to take an oath; to pledge,JLPT N-2
青白い,あおじろい,pale; pallid / bluish-white,JLPT N-2
惜しい,おしい,regrettable; disappointing; unfortunate / precious; dear; valuable / too good for; deserving better / almost (but not quite); close (but no cigar),JLPT N-2
積む,つむ,"to pile up; to stack / to load (car, ship, etc.); to pack / to acquire; to accumulate",JLPT N-2
赤道,せきどう,equator,JLPT N-2
接続,せつぞく,connection; attachment; union; join; joint; link / changing trains / conjunction,JLPT N-2
占う,うらなう,to tell someone's fortune; to forecast; to predict; to divine,JLPT N-2
扇子,せんす,folding fan,JLPT N-2
扇風機,せんぷうき,electric fan,JLPT N-2
船便,ふなびん,surface mail (ship); sea mail / ferry service; steamer service,JLPT N-2
祖先,そせん,ancestor,JLPT N-2
あらすじ,粗筋,outline; summary; argument,JLPT N-2
素質,そしつ,character; qualities; genius; the makings of,JLPT N-2
組み立てる,くみたてる,to assemble; to set up; to construct,JLPT N-2
早口,はやくち,fast-talking; rapid talking,JLPT N-2
早速,さっそく,at once; immediately; without delay; promptly,JLPT N-2
草履,ぞうり,zori; Japanese sandals,JLPT N-2
送別,そうべつ,farewell; send-off,JLPT N-2
騒がしい,さわがしい,"noisy; boisterous / turbulent (era, etc.); troubled",JLPT N-2
増減,ぞうげん,increase and decrease; fluctuation,JLPT N-2
憎む,にくむ,to hate; to detest,JLPT N-2
測量,そくりょう,measurement; surveying,JLPT N-2
足る,たる,to be sufficient; to be enough / to be worth doing; to be worthy of; to deserve / to do (the job); to serve; to answer,JLPT N-2
速達,そくたつ,express; special delivery,JLPT N-2
存じる,ぞんじる,"to think, feel, consider, know, etc.",JLPT N-2
損得,そんとく,loss and gain; advantage and disadvantage,JLPT N-2
妥当,だとう,valid; proper; right; appropriate; reasonable,JLPT N-2
体積,たいせき,capacity; volume,JLPT N-2
対照,たいしょう,contrast; antithesis; comparison,JLPT N-2
待ち合わせる,まちあわせる,to rendezvous; to meet at a prearranged place and time; to arrange to meet,JLPT N-2
怠る,おこたる,to be negligent in doing something; to shirk; to be off one's guard,JLPT N-2
代名詞,だいめいし,pronoun / synonym; classic example; pattern; byword; representative,JLPT N-2
大通り,おおどおり,main street,JLPT N-2
大木,たいぼく,large tree,JLPT N-2
濁る,にごる,"to become muddy; to become cloudy; to get impure (of a liquid, gas, etc.) / to become dull (of a sound, color, etc.); to become hoarse / to become impure (of a heart, society, etc.); to be corrupted; to be polluted / to become voiced; to add voiced consonant marks",JLPT N-2
脱線,だっせん,derailment / digression; deviation,JLPT N-2
担ぐ,かつぐ,to shoulder; to carry on one's shoulder / to nominate for a position; to choose as a representative / to take (someone) for a ride; to deceive; to take in / to be caught up in superstition,JLPT N-2
探る,さぐる,to feel around for; to fumble for; to grope for; to search for; to look for / to investigate; to probe into; to spy on; to sound out / to explore (parts unknown); to enjoy (natural beauty),JLPT N-2
短所,たんしょ,defect; demerit; weak point; disadvantage,JLPT N-2
たんす,箪笥,chest of drawers; bureau; cabinet; tansu; dresser,JLPT N-2
断水,だんすい,suspension of water supply; water outage,JLPT N-2
断定,だんてい,conclusion; decision; judgement; declaration / affirmative,JLPT N-2
地質,ちしつ,geological features,JLPT N-2
着せる,きせる,to put clothes on (someone) / to plate; to gild; to veneer / to accuse (of some crime); to give (a bad name),JLPT N-2
着替え,きがえ,changing clothes; change of clothes,JLPT N-2
中性,ちゅうせい,"neutrality (incl. chemical, electrical, etc.); indifference / sexlessness; androgyny; androgyne; neuter / neuter gender",JLPT N-2
仲良し,なかよし,intimate friend; close friend; bosom buddy; chum,JLPT N-2
昼寝,ひるね,nap (afternoon); siesta,JLPT N-2
張り切る,はりきる,to be in high spirits; to be full of vigor (vigour); to be enthusiastic; to be eager; to stretch to breaking point,JLPT N-2
彫る,ほる,to carve; to engrave; to sculpt; to chisel / to tattoo,JLPT N-2
調節,ちょうせつ,regulation; adjustment; control,JLPT N-2
調味料,ちょうみりょう,seasoning; flavoring; flavouring; condiment,JLPT N-2
跳ねる,はねる,to jump; to leap; to prance; to spring up; to bound; to hop / to break up; to close; to come to an end / to hit (e.g. to have a car hit something or someone),JLPT N-2
長所,ちょうしょ,strong point; merit; virtue; advantage,JLPT N-2
長方形,ちょうほうけい,rectangle; oblong,JLPT N-2
直角,ちょっかく,right angle; perpendicular,JLPT N-2
直通,ちょくつう,direct line; direct communication; connecting directly; through service,JLPT N-2
追い越す,おいこす,to pass (e.g. car); to overtake / to surpass; to outstrip; to get ahead of; to outdistance,JLPT N-2
通帳,つうちょう,passbook; bankbook,JLPT N-2
通用,つうよう,popular use; circulation / to pass as; to pass for,JLPT N-2
爪,つめ,"nail (e.g. fingernail, toenail); claw; talon; hoof / plectrum; pick / hook; clasp",JLPT N-2
停車,ていしゃ,"stopping (of a train, car, etc.); stop",JLPT N-2
定期券,ていきけん,commuter pass; season ticket,JLPT N-2
定規,じょうぎ,(measuring) ruler,JLPT N-2
定休日,ていきゅうび,regular holiday; fixed day off; regular closing day,JLPT N-2
釘,くぎ,nail (i.e. small metal spike),JLPT N-2
鉄橋,てっきょう,railway bridge; iron bridge,JLPT N-2
鉄砲,てっぽう,gun / wooden pole that wrestlers strike in practice / fugu,JLPT N-2
転がす,ころがす,to roll / to turn over; to tip over; to throw down / to leave / to buy and sell (quickly for a profit),JLPT N-2
転がる,ころがる,to roll; to tumble / to fall over; to roll over / to lie down / to be scattered about; to be lying around / (of a situation or outcome) to change; to turn out / to come easily; to be common; to fall into one's hands; to grow on trees,JLPT N-2
伝わる,つたわる,to be handed down; to be introduced; to be transmitted; to be circulated; to go along; to walk along,JLPT N-2
伝記,でんき,biography; life story,JLPT N-2
伝染,でんせん,contagion; infection,JLPT N-2
田植え,たうえ,rice planting,JLPT N-2
電球,でんきゅう,light bulb,JLPT N-2
電柱,でんちゅう,utility pole; power pole; telephone pole; telegraph pole; lightpole,JLPT N-2
電流,でんりゅう,electric current,JLPT N-2
怒鳴る,どなる,to shout; to yell,JLPT N-2
湯気,ゆげ,steam; vapour; vapor,JLPT N-2
灯台,とうだい,lighthouse / old-fashioned interior light fixture comprising a wooden pole with an oil-filled dish and a wick atop it,JLPT N-2
灯油,とうゆ,lamp oil; kerosene,JLPT N-2
当番,とうばん,being on duty; person on duty,JLPT N-2
等分,とうぶん,division into equal parts; equal parts,JLPT N-2
逃がす,にがす,to set free; to let go; to release / to miss (e.g. a chance); to lose; to let get away; to fail to catch,JLPT N-2
透き通る,すきとおる,to be transparent; to be see-through / to be clear (voice),JLPT N-2
瞳,ひとみ,pupil (of eye) / eye,JLPT N-2
特売,とくばい,special sale,JLPT N-2
突き当たる,つきあたる,"to run into; to collide with; to crash into; to bump against / to come to the end of (a street) / to run into (difficulties, problems, etc.); to run up against",JLPT N-2
突っ込む,つっこむ,to thrust (something) into (something); to cram; to stuff; to shove / to plunge into; to charge into; to rush into; to ram into; to crash into / to delve into (a matter); to go into depth; to get to the heart (of something) / to press (someone) about; to point out (e.g. an inconsistency); to question sharply; to grill / to get involved with; to meddle in; to poke one's nose into / to riposte; to retort; to quip,JLPT N-2
虹,にじ,rainbow,JLPT N-2
日の出,ひので,sunrise,JLPT N-2
日陰,ひかげ,shade; shadow / sunshine,JLPT N-2
日課,にっか,daily lesson; daily work; daily routine,JLPT N-2
日帰り,ひがえり,day trip,JLPT N-2
日用品,にちようひん,daily necessities,JLPT N-2
熱する,ねっする,to heat; to heat up,JLPT N-2
能率,のうりつ,efficiency / moment (i.e. magnetic moment),JLPT N-2
拝む,おがむ,to assume the posture of praying; to press the palms and fingers of both hands together; to do reverence (e.g. before a statue of the Buddha); to pay one's respects / to beg; to make a supplication / to see (something or someone of high status),JLPT N-2
背負う,せおう,to carry on one's back / to be burdened with; to take responsibility for / to have (something) in the background; to be in front (of something) / to be conceited; to think highly of oneself,JLPT N-2
売店,ばいてん,stand; stall; booth; kiosk; store,JLPT N-2
泊める,とめる,to give shelter to; to lodge; to put up; to accommodate,JLPT N-2
薄める,うすめる,to dilute; to water down,JLPT N-2
薄暗い,うすぐらい,dim; gloomy,JLPT N-2
肌着,はだぎ,underwear; underclothes; lingerie; chemise; singlet,JLPT N-2
鉢,はち,bowl; pot; basin / flowerpot / crown; brainpan,JLPT N-2
発揮,はっき,"show (of power, ability, etc.); exhibition; demonstration; display; manifestation",JLPT N-2
番地,ばんち,house number; address,JLPT N-2
卑怯,ひきょう,cowardice; meanness; unfairness,JLPT N-2
比較的,ひかくてき,comparatively; relatively,JLPT N-2
筆記,ひっき,(taking) notes; copying,JLPT N-2
標識,ひょうしき,sign; mark; flag,JLPT N-2
標本,ひょうほん,example; specimen; sample,JLPT N-2
瓶詰め,びんづめ,bottling; bottled,JLPT N-2
不運,ふうん,misfortune; bad luck; ill luck; ill fortune,JLPT N-2
不規則,ふきそく,irregularity; unsteadiness; disorderly,JLPT N-2
不潔,ふけつ,"unclean; dirty; unsanitary; filthy / indecent; dirty (story, money, etc.); obscene; immoral",JLPT N-2
不通,ふつう,suspension; interruption; stoppage; tie-up; cessation,JLPT N-2
浮かべる,うかべる,"to float; to set afloat; to launch / to show on one's face (smile, sadness, etc.) / to recall; to call to mind; to imagine; to think of",JLPT N-2
浮かぶ,うかぶ,to float; to be suspended / to rise to surface / to come to mind; to have inspiration,JLPT N-2
符号,ふごう,"sign; mark; symbol; code / sign (e.g. positive, negative)",JLPT N-2
複写,ふくしゃ,copying; duplication; reproduction; copy,JLPT N-2
払い込む,はらいこむ,to deposit; to pay in,JLPT N-2
払い戻す,はらいもどす,to repay; to pay back; to refund; to reimburse,JLPT N-2
物指,ものさし,ruler; measure,JLPT N-2
物騒,ぶっそう,dangerous; unsettled; troubled; disturbed; insecure,JLPT N-2
物置,ものおき,storage room; storeroom; lumber room,JLPT N-2
分解,ぶんかい,disassembly; dismantling; disaggregating; analysis; disintegrating; decomposing; degrading / factorization / decomposition; resolution / deblocking,JLPT N-2
分量,ぶんりょう,amount; quantity,JLPT N-2
噴水,ふんすい,water fountain,JLPT N-2
文体,ぶんたい,literary style,JLPT N-2
文房具,ぶんぼうぐ,stationery,JLPT N-2
文脈,ぶんみゃく,context,JLPT N-2
ひらがな,平仮名,"hiragana; cursive Japanese syllabary used primarily for native Japanese words (esp. function words, inflections, etc.)",JLPT N-2
平気,へいき,coolness; calmness; composure; unconcern / all right; fine; OK; okay,JLPT N-2
平凡,へいぼん,ordinary; common; commonplace; mediocre; unremarkable; undistinguished; uneventful,JLPT N-2
並行,へいこう,going side-by-side; going abreast / running concurrently; occurring at the same time; keeping pace with,JLPT N-2
かたかな,片仮名,katakana; angular Japanese syllabary used primarily for loanwords,JLPT N-2
片道,かたみち,one-way (trip) / one-way ticket,JLPT N-2
片付く,かたづく,to be put in order; to be put to rights / to be disposed of; to be solved / to be finished / to be married (off),JLPT N-2
編む,あむ,"to knit; to plait; to braid / to compile (anthology, dictionary, etc.); to edit",JLPT N-2
返る,かえる,to return; to come back; to go back / to turn over / to become extremely; to become completely,JLPT N-2
便所,べんじょ,toilet; lavatory; rest room; latrine; comfort station,JLPT N-2
便箋,びんせん,writing paper; stationery,JLPT N-2
捕る,とる,to take; to catch; to capture,JLPT N-2
補う,おぎなう,to compensate for; to supplement,JLPT N-2
崩す,くずす,to destroy; to demolish; to pull down; to tear down; to level / to disturb; to put into disorder; to throw off balance; to make shaky / to relax (one's pose); to make oneself at ease / to break (a bill); to change; to make change / to write in cursive style; to write in running style / to break into a smile; to let off a smile / to lower (a price),JLPT N-2
方角,ほうがく,direction; way / point of the compass; cardinal direction; bearing / method; means; approach,JLPT N-2
方程式,ほうていしき,equation; formula / method for solving a problem; set way of achieving a particular result,JLPT N-2
法則,ほうそく,law; rule,JLPT N-2
縫う,ぬう,to sew; to stitch / to weave one's way (e.g. through a crowd),JLPT N-2
坊さん,ぼうさん,Buddhist priest; monk / boy,JLPT N-2
妨げる,さまたげる,to disturb; to prevent; to obstruct; to hinder,JLPT N-2
暴れる,あばれる,to act violently; to rage; to struggle; to be riotous,JLPT N-2
膨らむ,ふくらむ,to expand; to swell (out); to get big; to become inflated,JLPT N-2
北極,ほっきょく,North Pole / the Arctic,JLPT N-2
牧畜,ぼくちく,stock-farming,JLPT N-2
改正,かいせい,revision; amendment; alteration,JLPT N-2
強化,きょうか,strengthening; intensifying; reinforcement; enhancement; solidification,JLPT N-2
交流,こうりゅう,"(cultural) exchange; interchange; interaction; (inter-) mingling; (social, etc.) networking; intercourse / alternating current; AC",JLPT N-2
構造,こうぞう,structure; construction; makeup; framework; organization; pattern,JLPT N-2
姿勢,しせい,posture; pose; position; stance; carriage (of the body) / attitude; approach; stance,JLPT N-2
周辺,しゅうへん,circumference; outskirts; environs; around; in the area of; in the vicinity of / (computer) peripheral,JLPT N-2
政党,せいとう,political party,JLPT N-2
体制,たいせい,order; system; structure; set-up; organization; organisation,JLPT N-2
対策,たいさく,measure; provision; step; countermeasure; counterplan; countermove,JLPT N-2
段階,だんかい,grade; level; stage; class; phase; steps; order; gradation,JLPT N-2
調整,ちょうせい,adjustment; regulation; coordination; reconciliation; tuning; fixing; tailoring,JLPT N-2
長男,ちょうなん,eldest son (may be the only son); first-born son,JLPT N-2
統一,とういつ,unity; consolidation; uniformity; unification; compatible,JLPT N-2
方針,ほうしん,policy; plan; course; principle; objective / magnetic needle,JLPT N-2
本部,ほんぶ,headquarters; head office; main office,JLPT N-2
民間,みんかん,private; non-governmental; non-official; civilian; civil / folk; popular,JLPT N-2
連合,れんごう,union; alliance; combination / RENGO (Japanese Trade Union Confederation),JLPT N-2
基準,きじゅん,standard; basis; criterion; norm; reference; datum,JLPT N-2
延長,えんちょう,extension; elongation; prolongation; lengthening / Enchō era (923.4.11-931.4.26),JLPT N-2
解散,かいさん,"breaking up (e.g. meeting); dispersing (e.g. crowd) / dissolving (company, organization, etc.); liquidating; disbanding / dissolving (diet, parliament, etc.)",JLPT N-2
回答,かいとう,reply; answer,JLPT N-2
開放,かいほう,"opening (a door, window, etc.); leaving open / opening up (e.g. to the public); allowing (public) access",JLPT N-2
学部,がくぶ,"department of a university / undergraduate (course, program, etc.)",JLPT N-2
観測,かんそく,observation; survey; measurement,JLPT N-2
基礎,きそ,foundation; basis,JLPT N-2
基地,きち,"base (military, expedition, etc.)",JLPT N-2
公共,こうきょう,public; community; public service; society; communal,JLPT N-2
公式,こうしき,formal; official / formula (e.g. mathematical),JLPT N-2
工事,こうじ,construction work,JLPT N-2
国籍,こくせき,"nationality; citizenship / nationality (ship, airplane, etc.); registration; flag",JLPT N-2
国立,こくりつ,national,JLPT N-2
資料,しりょう,materials; data; document,JLPT N-2
自治,じち,self-government; autonomy / local (governmental) autonomy,JLPT N-2
実績,じっせき,achievements; actual results; accomplishments; past results; track record,JLPT N-2
実力,じつりょく,(real) ability; true strength; merit; efficiency; competency / arms; force,JLPT N-2
受験,じゅけん,taking an examination (esp. school and university entrance),JLPT N-2
就任,しゅうにん,assumption (of office); taking up (a post); inauguration; installation,JLPT N-2
集会,しゅうかい,meeting; assembly; gathering; congregation; convention; rally,JLPT N-2
焦点,しょうてん,focus (e.g. photographic); focal point,JLPT N-2
成立,せいりつ,"formation; establishment; materialization; coming into existence / conclusion (e.g. of a deal); approval; completion; arrangement / being valid (of a theory, argument, etc.); holding; applying",JLPT N-2
整備,せいび,maintenance; servicing / putting in place; establishment; development; preparation; provision; outfitting,JLPT N-2
狙い,ねらい,aim,JLPT N-2
対立,たいりつ,confrontation; opposition; antagonism,JLPT N-2
中間,ちゅうかん,middle; midway; interim,JLPT N-2
直後,ちょくご,immediately following,JLPT N-2
直前,ちょくぜん,just before,JLPT N-2
通貨,つうか,currency,JLPT N-2
停止,ていし,"suspension; interruption; stoppage; ban; standstill; halt; hang-up; deadlock; stalemate; abeyance / suspension of music, dance, etc. as a sign of mourning for a prominent person",JLPT N-2
展開,てんかい,development; evolution; progressing; unfolding; (plot) twist / expansion; spreading out; extending; deployment; building up / expansion / extraction (e.g. files); decompression; unpacking,JLPT N-2
南北,なんぼく,north and south; north to south / South Korea and North Korea,JLPT N-2
日程,にってい,schedule; program; programme; agenda,JLPT N-2
防止,ぼうし,prevention; check,JLPT N-2
輸送,ゆそう,transport; transportation,JLPT N-2
臨時,りんじ,temporary; provisional; interim / special; extraordinary; extra,JLPT N-2
天皇,てんのう,Emperor of Japan,JLPT N-2
売り上げ,うりあげ,amount sold; sales; proceeds; takings; turnover,JLPT N-2
少なくとも,すくなくとも,at least,JLPT N-2
相互,そうご,mutual; reciprocal,JLPT N-2
手続き,てつづき,procedure; process; proceedings; formalities,JLPT N-2
問い合わせ,といあわせ,enquiry; inquiry; query; interrogation; ENQ,JLPT N-2
編集,へんしゅう,editing; compilation,JLPT N-2
為替,かわせ,money order; draft / exchange (e.g. foreign),JLPT N-2
一定,いってい,fixed; settled; constant; definite; uniform; regularized; regularised; defined; standardized; standardised; certain; prescribed,JLPT N-2
